city,property_type,page_url,location,price,area,beds,baths
Islamabad,House,zameen.com/Property/g_9_g_9_1_own_a_house_in_1500_square_feet_islamabad-43143635-3384-1.html,"G-9/1, G-9",4.6 Crore,6.7 Marla,4,4
Islamabad,House,zameen.com/Property/g_9_g_9_1_affordable_house_for_sale_in_g_9_1-43143636-3384-1.html,"G-9/1, G-9",5 Crore,6.7 Marla,4,4
Islamabad,House,zameen.com/Property/g_9_g_9_1_house_for_sale_situated_in_g_9_1-43143633-3384-1.html,"G-9/1, G-9",4.5 Crore,6.7 Marla,4,4
Islamabad,House,zameen.com/Property/g_9_g_9_1_get_in_touch_now_to_buy_a_house_in_g_9_1_islamabad-43143630-3384-1.html,"G-9/1, G-9",4.25 Crore,6.7 Marla,4,4
Islamabad,House,zameen.com/Property/g_9_g_9_1_house_for_grabs_in_1500_square_feet_islamabad-43143631-3384-1.html,"G-9/1, G-9",4.3 Crore,6.7 Marla,4,4
Islamabad,House,zameen.com/Property/g_9_g_9_1_stunning_1500_square_feet_house_in_g_9_1_available-43143628-3384-1.html,"G-9/1, G-9",4.15 Crore,6.7 Marla,4,4
Islamabad,House,zameen.com/Property/islamabad_g_9_reserve_a_house_now_in_g_9-43143625-171-1.html,"G-9, Islamabad",7 Crore,14.2 Marla,6,6
Islamabad,House,zameen.com/Property/islamabad_lehtarar_road_house_for_sale_in_lehtarar_road-43028604-3461-1.html,"Lehtarar Road, Islamabad",55 Lakh,5 Marla,3,3
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_brand_new_house_for_sale_in_dha_phase_2_islamabad-40089162-339-1.html,"DHA Defence Phase 2, DHA Defence",8.3 Crore,1 Kanal,6,8
Islamabad,House,zameen.com/Property/bahria_town_bahria_enclave_20__off_plane_before_2023_new_year-43053095-1705-1.html,"Bahria Enclave, Bahria Town",4.35 Crore,10 Marla,5,6
Islamabad,House,zameen.com/Property/dha_defence_phase_5_dha_phase_5_sector_b_reserve_a_house_now_in_dha_phase_5_sector_b-42617415-8401-1.html,"DHA Phase 5 - Sector B, DHA Defence Phase 5",3.9 Crore,10 Marla,4,4
Islamabad,House,zameen.com/Property/islamabad_g_10_house_available_for_sale-42837434-167-1.html,"G-10, Islamabad",3.5 Crore,6 Marla,8,6
Islamabad,House,zameen.com/Property/islamabad_f_11_house_for_sale-42837614-163-1.html,"F-11, Islamabad",16.5 Crore,1.3 Kanal,5,6
Islamabad,House,zameen.com/Property/g_9_g_9_3_g_9_3_40_80__356_sq_yds_5bedroom_double_story_house_for_sale_-42526080-3386-1.html,"G-9/3, G-9",7.75 Crore,14.2 Marla,5,5
Islamabad,House,zameen.com/Property/g_9_g_9_1_g_9_1_40_80__356_sq_yds_main_double_road_corner_front_back_open_house_for_sale_-42726742-3384-1.html,"G-9/1, G-9",8.5 Crore,14.2 Marla,6,6
Islamabad,House,zameen.com/Property/g_13_g_13_1_g_13_1_40_80__356_sq_yds_6_bed_room_almost_brand_new_house_for_sale_-42726747-3337-1.html,"G-13/1, G-13",6.35 Crore,14.2 Marla,5,6
Islamabad,House,zameen.com/Property/dha_defence_phase_5_dha_phase_5_sector_b_house_for_sale_in_dha_phase_5_sector_b_islamabad-42617385-8401-1.html,"DHA Phase 5 - Sector B, DHA Defence Phase 5",3.9 Crore,10 Marla,7,6
Islamabad,House,zameen.com/Property/dha_defence_phase_5_dha_phase_5_sector_b_house_of_10_marla_available_in_dha_phase_5_sector_b-42617388-8401-1.html,"DHA Phase 5 - Sector B, DHA Defence Phase 5",5.45 Crore,10 Marla,4,3
Islamabad,House,zameen.com/Property/dha_phase_1_sector_f_dha_phase_1_defence_villas_house_in_dha_phase_1_defence_villas_for_sale-42617397-3075-1.html,"DHA Phase 1 - Defence Villas, DHA Phase 1 - Sector F",4.35 Crore,10 Marla,6,6
Islamabad,House,zameen.com/Property/d_12_d_12_4_in_d_12_4_2250_square_feet_house_for_sale-41371083-3157-1.html,"D-12/4, D-12",9.95 Crore,10 Marla,6,6
Islamabad,House,zameen.com/Property/pwd_housing_scheme_pwd_housing_society_block_c_triple_storey_house_for_sale_in_pwd_block_c-43030954-15001-1.html,"PWD Housing Society - Block C, PWD Housing Scheme",2.7 Crore,6 Marla,6,6
Islamabad,House,zameen.com/Property/i_10_i_10_1_property_for_sale_in_i_10_1_islamabad_is_available_under_rs_18_500_000-42616243-3420-1.html,"I-10/1, I-10",1.85 Crore,4 Marla,6,6
Islamabad,House,zameen.com/Property/islamabad_d_17_brand_new_11_51_marla_house-42630562-737-1.html,"D-17, Islamabad",3.1 Crore,11.5 Marla,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_dha_defence_phase_2_double_storey_house_for_sale_sized_3150_square_feet-43025607-339-1.html,"DHA Defence Phase 2, DHA Defence",7.25 Crore,14 Marla,6,6
Islamabad,House,zameen.com/Property/islamabad_g_9_g_9_house_sized_3200_square_feet-43143624-171-1.html,"G-9, Islamabad",7.4 Crore,14.2 Marla,3,5
Islamabad,House,zameen.com/Property/g_9_g_9_1_3200_square_feet_house_in_only_rs_71_000_000-43143620-3384-1.html,"G-9/1, G-9",7.1 Crore,14.2 Marla,7,8
Islamabad,House,zameen.com/Property/g_9_g_9_1_get_in_touch_now_to_buy_a_3200_square_feet_house_in_g_9_1-43143617-3384-1.html,"G-9/1, G-9",7.5 Crore,14.2 Marla,6,6
Islamabad,House,zameen.com/Property/g_9_g_9_1_your_search_for_house_in_islamabad_ends_here-43143616-3384-1.html,"G-9/1, G-9",7.5 Crore,14.2 Marla,6,6
Islamabad,House,zameen.com/Property/dha_defence_phase_5_dha_phase_5_sector_b_prime_location_house_of_1_kanal_in_dha_phase_5_sector_b_is_available-42355080-8401-1.html,"DHA Phase 5 - Sector B, DHA Defence Phase 5",5.45 Crore,1 Kanal,3,4
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_f_full_house_3_bed_rooms_4_washrooms_tv_lounge_drawing_room_1_kitchen_1_dirty_kitchen-41264310-3201-1.html,"DHA Phase 2 - Sector F, DHA Defence Phase 2",9 Crore,1 Kanal,4,4
Islamabad,House,zameen.com/Property/bahria_town_bahria_garden_city_1_3_kanal_grey_structure_available_for_sale-41763521-8120-1.html,"Bahria Garden City, Bahria Town",6.8 Crore,1.4 Kanal,2,2
Islamabad,House,zameen.com/Property/dha_valley_dha_valley_oleander_sector_brand_new_house_for_sale-43069016-3213-1.html,"DHA Valley - Oleander Sector, DHA Valley",70 Lakh,5 Marla,6,6
Islamabad,House,zameen.com/Property/bahria_town_bahria_enclave_house_for_sale_situated_in_bahria_enclave-43053102-1705-1.html,"Bahria Enclave, Bahria Town",5.8 Crore,12 Marla,4,2
Islamabad,House,zameen.com/Property/islamabad_i_10_house_in_i_10_1-42968641-173-1.html,"I-10, Islamabad",1.75 Crore,4 Marla,3,3
Islamabad,House,zameen.com/Property/dha_defence_phase_1_dha_phase_1_sector_f_defense_villa_size_2500_sqft_with_2000_sqft_extra_land_and_corner-41104970-8226-1.html,"DHA Phase 1 - Sector F, DHA Defence Phase 1",5 Crore,11.1 Marla,5,6
Islamabad,House,zameen.com/Property/islamabad_d_12_d_12_house_for_sale-42921808-160-1.html,"D-12, Islamabad",9.5 Crore,10 Marla,6,6
Islamabad,House,zameen.com/Property/islamabad_g_13_40x80_brand_new_proper_corner_house_on_double_road_available_for_sale_in_g13-42913714-330-1.html,"G-13, Islamabad",9.25 Crore,14.2 Marla,7,9
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_f_beautiful_double_unit_7_bedrooms_open_basement_luxury_house-41325341-3201-1.html,"DHA Phase 2 - Sector F, DHA Defence Phase 2",8.35 Crore,1 Kanal,3,3
Islamabad,House,zameen.com/Property/islamabad_bhara_kahu_8_89_marla_full_house_available_for_sale_in_land_mark_society_bhara_kahu_islamabad-40899011-156-1.html,"Bhara kahu, Islamabad",1.7 Crore,8.9 Marla,5,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_11_marla_double_storey_house_for_sale_dha__islamabad-43020198-339-1.html,"DHA Defence Phase 2, DHA Defence",4.75 Crore,11 Marla,4,5
Islamabad,House,zameen.com/Property/ghauri_town_ghauri_town_phase_4_c2_5_marla_house_at_sudhran_near_ghauri_town-42970795-16230-1.html,"Ghauri Town Phase 4 C2, Ghauri Town",1.2 Crore,5 Marla,3,4
Islamabad,House,zameen.com/Property/islamabad_bhara_kahu_9000_square_feet_house_for_sale_in_bhara_kahu-42245311-156-1.html,"Bhara kahu, Islamabad",4.9 Crore,2 Kanal,3,3
Islamabad,House,zameen.com/Property/mpchs_multi_gardens_mpchs_block_f_in_b_17_mpchs__f_block__5_marla_brand_new_house__available_in_a_prime_location_for_sale_in_multi_garden_islamabad-42929902-8527-1.html,"MPCHS - Block F, MPCHS - Multi Gardens",1.75 Crore,5 Marla,3,4
Islamabad,House,zameen.com/Property/bahria_enclave_bahria_enclave_sector_h_5_marla_furnished_house_available_for_sale_in_sector_h_bahria_enclave_islamabad_-42650883-11983-1.html,"Bahria Enclave - Sector H, Bahria Enclave",2.35 Crore,5 Marla,7,6
Islamabad,House,zameen.com/Property/islamabad_e_18_12_marla_sun_face_beautiful_house-42745826-332-1.html,"E-18, Islamabad",1.95 Crore,12 Marla,6,6
Islamabad,House,zameen.com/Property/g_9_g_9_1_3200_square_feet_house_in_g_9_1_for_sale-43143091-3384-1.html,"G-9/1, G-9",7.4 Crore,14.2 Marla,6,6
Islamabad,House,zameen.com/Property/g_9_g_9_1_house_sized_3200_square_feet_is_available_for_sale_in_g_9_1-43143092-3384-1.html,"G-9/1, G-9",7.4 Crore,14.2 Marla,6,6
Islamabad,House,zameen.com/Property/g_9_g_9_1_a_palatial_residence_for_sale_in_g_9_1_islamabad-43143093-3384-1.html,"G-9/1, G-9",7.5 Crore,14.2 Marla,5,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_aesthetic_design_10_marla_house_up_for_sale-43143068-339-1.html,"DHA Defence Phase 2, DHA Defence",4.5 Crore,10 Marla,2,2
Islamabad,House,zameen.com/Property/pakistan_town_pakistan_town_phase_1_house_of_5_marla_in_pakistan_town_phase_1_for_sale-41264803-14998-1.html,"Pakistan Town - Phase 1, Pakistan Town",1.6 Crore,5 Marla,4,4
Islamabad,House,zameen.com/Property/mpchs_multi_gardens_mpchs_block_f_in_multi_garden_5_marla_brand_new_house_available_in_a_prime_location_near_to_main_double_road_access-43142953-8527-1.html,"MPCHS - Block F, MPCHS - Multi Gardens",1.8 Crore,5 Marla,6,7
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_most_beautifully_design_1_kanal_bungalow_up_for_sale-43142859-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,5,6
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_e_1_kanal_designer_house_for_sale_in_dha_2_sector_e_islamabad-41722402-3200-1.html,"DHA Phase 2 - Sector E, DHA Defence Phase 2",7.2 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_h_1_kanal_brand_new_designer_house_for_sale_in_dha_2_sector_h_islamabad-42089201-3203-1.html,"DHA Phase 2 - Sector H, DHA Defence Phase 2",6.8 Crore,1 Kanal,7,6
Islamabad,House,zameen.com/Property/gulshan_e_sehat_1_gulshan_e_sehat_1_block_d_7_marla_grey_structure_house_main_road_-42790478-3262-1.html,"Gulshan-e-Sehat 1 - Block D, Gulshan-e-Sehat 1",1.45 Crore,7 Marla,6,6
Islamabad,House,zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_prime_location_double_unit_brand_new_luxury_house_for_sale_in_jinnah_garden-40457536-1421-1.html,"Jinnah Gardens Phase 1, Jinnah Gardens",2.6 Crore,8 Marla,4,5
Islamabad,House,zameen.com/Property/islamabad_g_13_10_marla_house_for_sale_in_park_view_city_islamabad_b_block_fully_furnished-42766389-330-1.html,"G-13, Islamabad",4.5 Crore,10 Marla,8,6
Islamabad,House,zameen.com/Property/bahria_enclave_bahria_enclave_sector_g_sector_g_8_marla_brand_new_house_for_sale_in_bahria_enclave_islamabad_-42402961-11984-1.html,"Bahria Enclave - Sector G, Bahria Enclave",3 Crore,8 Marla,5,6
Islamabad,House,zameen.com/Property/bahria_town_bahria_enclave_sector_g_9_25_marla_corner_house_for_sale_in_bahria_enclave_ismlamabad-41254736-1705-1.html,"Bahria Enclave, Bahria Town",4 Crore,10 Marla,5,5
Islamabad,House,zameen.com/Property/islamabad_d_12_25x40_house_for_sale_in_d12_3_bedrooms_with_with_attach_washroom_tv_lounge_new_construction-41239274-160-1.html,"D-12, Islamabad",3.5 Crore,4 Marla,3,3
Islamabad,House,zameen.com/Property/islamabad_d_12_brand_new_10_marla_house_for_sale_in_d12-41605699-160-1.html,"D-12, Islamabad",8.5 Crore,10 Marla,5,6
Islamabad,House,zameen.com/Property/bahria_garden_city_bahria_garden_city_zone_1_corner_house_is_available_for_sale_in_garden_city_bahria_town-39235455-10605-1.html,"Bahria Garden City - Zone 1, Bahria Garden City",11.5 Crore,2.3 Kanal,4,4
Islamabad,House,zameen.com/Property/cbr_town_phase_1_cbr_town_phase_1_block_d_house_for_sale_in_cbr_town_phase_1-43005584-3150-1.html,"CBR Town Phase 1 - Block D, CBR Town Phase 1",2.6 Crore,7 Marla,6,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_kanal_brand_new_house_available_for_sale_in_dha_phase_2_islamabad-42328550-339-1.html,"DHA Defence Phase 2, DHA Defence",8.85 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_c_kanal_brand_new_house_available_for_sale_in_dha_phase_2_islamabad-42654242-3198-1.html,"DHA Phase 2 - Sector C, DHA Defence Phase 2",9.5 Crore,1 Kanal,4,4
Islamabad,House,zameen.com/Property/g_13_g_13_markaz_4_bedroom_attach_washroom_8_marla_brand_new_house_available-42405542-3341-1.html,"G-13 Markaz, G-13",4.7 Crore,8 Marla,6,6
Islamabad,House,zameen.com/Property/islamabad_g_13_7_bedroom_attach_washroom_proper_corner_vip_house_10_marla_size_35x70_g_13_islamabad-42951964-330-1.html,"G-13, Islamabad",6.65 Crore,10 Marla,4,5
Islamabad,House,zameen.com/Property/islamabad_g_13_25x40_proper_corner_brand_new_house_for_sale_in_g_13-42143461-330-1.html,"G-13, Islamabad",3.4 Crore,4.4 Marla,4,5
Islamabad,House,zameen.com/Property/islamabad_g_13_25x40_brand_new_top_class_house_for_sale_in_g13-33934114-330-1.html,"G-13, Islamabad",2.8 Crore,4.4 Marla,7,8
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_corner_stylish__beautiful_and_outstanding_house_up_for_sale-42738793-339-1.html,"DHA Defence Phase 2, DHA Defence",7.4 Crore,1 Kanal,6,7
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_most_innovative_aesthetic_designer_1_kanal_bungalow_up_for_sale-43142058-339-1.html,"DHA Defence Phase 2, DHA Defence",9.5 Crore,1 Kanal,5,7
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_designer__beautiful_and_stylish_bungalow_at_prime_location_up_for_sale_-41144439-339-1.html,"DHA Defence Phase 2, DHA Defence",6.95 Crore,1 Kanal,5,6
Islamabad,House,zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_brand_new_house_for_sale_in_dha_phase_2_islamabad-43142048-339-1.html,"DHA Defence Phase 2, DHA Defence",8.5 Crore,1 Kanal,8,10
Islamabad,House,zameen.com/Property/islamabad_f_7_ideal_house_available_for_sale_in_sector_f_7__islamabad_-42993992-165-1.html,"F-7, Islamabad",85 Crore,4 Kanal,4,6
Islamabad,House,zameen.com/Property/islamabad_i_10_i_10_1_four_bedroom_double_storey_house_available_for_sale_in_islamabad-43049082-173-1.html,"I-10, Islamabad",3.5 Crore,5 Marla,7,6
Islamabad,House,zameen.com/Property/islamabad_bani_gala_3_4_kanal_house_for_sale_in_banigala_beautiful_location_dam_view-40313430-340-1.html,"Bani Gala, Islamabad",10 Crore,3.4 Kanal,6,6
Islamabad,House,zameen.com/Property/islamabad_f_8_f_8_brand_new_luxury_house_for_sale-42899879-166-1.html,"F-8, Islamabad",31 Crore,1.3 Kanal,8,6
Islamabad,House,zameen.com/Property/islamabad_g_13_8_marla_brand_new_house_for_sale_in_g_13-42958172-330-1.html,"G-13, Islamabad",4.9 Crore,8 Marla,5,6
Islamabad,House,zameen.com/Property/islamabad_f_8_investor_rate_house_available_in_f8-42583955-166-1.html,"F-8, Islamabad",11 Crore,9.3 Marla,4,6
Islamabad,House,zameen.com/Property/islamabad_g_13_30x60_triple_storey_house_proper_corner_for_sale-42999468-330-1.html,"G-13, Islamabad",4.7 Crore,7 Marla,7,7
Islamabad,House,zameen.com/Property/g_13_g_13_1_ready_to_buy_a_house_in_g_13_1_islamabad-42641949-3337-1.html,"G-13/1, G-13",6 Crore,10 Marla,6,6
Islamabad,House,zameen.com/Property/pwd_housing_scheme_pwd_housing_society_block_b_12_marla_house_for_sale_in_block_b__pwd_housing_society_islamabad-42996378-15003-1.html,"PWD Housing Society - Block B, PWD Housing Scheme",4.5 Crore,12 Marla,6,4
Islamabad,House,zameen.com/Property/islamabad_d_12_house_in_d_12_for_sale-40824867-160-1.html,"D-12, Islamabad",3.6 Crore,4 Marla,4,6
Islamabad,House,zameen.com/Property/islamabad_g_11_affordable_house_for_sale_in_g_11-42881292-168-1.html,"G-11, Islamabad",8.5 Crore,14 Marla,6,4
Islamabad,House,zameen.com/Property/i_14_i_14_3_brand_new_6_5_marla_house_for_sale_in_cda_sector_i_14_3_islamabad_with_solar_system_electrical_doors-42946695-8342-1.html,"I-14/3, I-14",2.3 Crore,6.7 Marla,4,7
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_a_brand_new_house_is_available_for_sale_in_dha_phase_2-37546479-3196-1.html,"DHA Phase 2 - Sector A, DHA Defence Phase 2",10 Crore,1 Kanal,6,7
Islamabad,House,zameen.com/Property/soan_garden_soan_garden_block_h_dabal_story_house_for_sale_in_h_block_soan_garden_islamabad-41017004-3498-1.html,"Soan Garden - Block H, Soan Garden",3.6 Crore,11 Marla,6,6
Islamabad,House,zameen.com/Property/g_10_g_10_2_brand_new_9_marla_double_unit_excellent_finish_house_for_sale_g_10_2-42990071-3325-1.html,"G-10/2, G-10",7.5 Crore,9 Marla,5,5
Islamabad,House,zameen.com/Property/soan_garden_soan_garden_block_h_dabal_story_house_for_sale_in_h_block_soan_garden_islamabad-40979796-3498-1.html,"Soan Garden - Block H, Soan Garden",2.2 Crore,6 Marla,4,6
Islamabad,House,zameen.com/Property/islamabad_soan_garden_dabal_story_house_for_sale_in_h_block_soan_garden_islamabad-40979725-338-1.html,"Soan Garden, Islamabad",2.4 Crore,7 Marla,5,6
Islamabad,House,zameen.com/Property/top_city_1_top_city_1_block_d_beautiful_house_for_sale__-42988048-9233-1.html,"Top City 1 - Block D, Top City 1",4 Crore,10 Marla,6,6
Islamabad,House,zameen.com/Property/pakistan_town_pakistan_town_phase_2_become_owner_of_your_house_today_which_is_centrally_located_in_pakistan_town_phase_2_in_islamabad-40307547-16525-1.html,"Pakistan Town - Phase 2, Pakistan Town",2.75 Crore,10.9 Marla,6,3
Islamabad,House,zameen.com/Property/pakistan_town_pakistan_town_phase_1_pakistan_town_housing_society_-42549920-14998-1.html,"Pakistan Town - Phase 1, Pakistan Town",2.2 Crore,10 Marla,3,6
Islamabad,House,zameen.com/Property/fechs_jinnah_gardens_7_marla_new_house_for_sale_in_jinnah_gardens_islamabad-43141231-1420-1.html,"Jinnah Gardens, FECHS",2.5 Crore,7 Marla,4,4
Islamabad,House,zameen.com/Property/mpchs_multi_gardens_mpchs_block_f_5_marla_brand_new_villa_for_sale_in_block_f_b_17-43140997-8527-1.html,"MPCHS - Block F, MPCHS - Multi Gardens",1.7 Crore,5 Marla,3,6
Islamabad,House,zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_j_1_kanal_triple_story_house_for_sale_in_dha_2-43140782-8399-1.html,"DHA Phase 2 - Sector J, DHA Defence Phase 2",9.5 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/g_15_g_15_1_g_15_1_house_sized_3200_square_feet-43140693-3348-1.html,"G-15/1, G-15",3.9 Crore,14.2 Marla,6,5
Islamabad,House,zameen.com/Property/g_15_g_15_4_looking_for_a_house_in_islamabad-43140623-3351-1.html,"G-15/4, G-15",2.3 Crore,8 Marla,5,8
Islamabad,House,zameen.com/Property/g_15_g_15_1_5400_square_feet_house_for_sale_in_g_15_1-43140621-3348-1.html,"G-15/1, G-15",5.5 Crore,1.2 Kanal,7,5
Islamabad,House,zameen.com/Property/g_15_g_15_4_1800_square_feet_house_for_sale_in_g_15_4-43140622-3351-1.html,"G-15/4, G-15",2.6 Crore,8 Marla,5,6
Islamabad,House,zameen.com/Property/aghosh_aghosh_phase_1_buy_a_centrally_located_4500_square_feet_house_in_aghosh_phase_1-38118101-3107-1.html,"AGHOSH Phase 1, AGHOSH",3.6 Crore,1 Kanal,6,6
Islamabad,House,zameen.com/Property/islamabad_national_police_foundation_o_9_house_is_available_for_sale_in_national_police_foundation_o_9-38073054-331-1.html,"National Police Foundation O-9, Islamabad",2.55 Crore,10.1 Marla,5,5
Islamabad,House,zameen.com/Property/pakistan_town_pakistan_town_phase_1_ready_to_sale_a_house_1250_square_feet_in_pakistan_town_phase_1_islamabad-36327628-14998-1.html,"Pakistan Town - Phase 1, Pakistan Town",1.5 Crore,6 Marla,2,2
Islamabad,House,zameen.com/Property/f_11_f_11_3_4500_square_feet_house_available_for_sale_in_f_11_3_if_you_hurry-42413337-3284-1.html,"F-11/3, F-11",13 Crore,1 Kanal,5,5
Islamabad,House,zameen.com/Property/g_11_g_11_2_become_owner_of_your_house_today_which_is_centrally_located_in_g_11_2_in_islamabad-42413340-3331-1.html,"G-11/2, G-11",2.5 Crore,4 Marla,4,4
Islamabad,House,zameen.com/Property/f_7_f_7_3_f_7_3_main_margalla_road_house_for_sale-42801533-3309-1.html,"F-7/3, F-7",1 Arab,4 Kanal,11,6
Islamabad,House,zameen.com/Property/g_13_g_13_1_corner_house_extra_lande_25_40_for_sale_in_g_13_islamabad-42604028-3337-1.html,"G-13/1, G-13",3.2 Crore,4.4 Marla,4,5
Islamabad,House,zameen.com/Property/islamabad_g_13_g_13__10_marla_park_fac_house_for_sale_islamabad-42361719-330-1.html,"G-13, Islamabad",6.25 Crore,10 Marla,7,6
Islamabad,House,zameen.com/Property/islamabad_g_13_g_13_house_for_sale_size_25x40-42669775-330-1.html,"G-13, Islamabad",2.65 Crore,4.4 Marla,4,4
Islamabad,House,zameen.com/Property/islamabad_g_13_house_is_available_for_sale_g13-42669907-330-1.html,"G-13, Islamabad",2.65 Crore,4 Marla,4,4
Islamabad,House,zameen.com/Property/islamabad_g_13_g13_1_brand_new_house_for_sale-41854867-330-1.html,"G-13, Islamabad",4.7 Crore,7 Marla,6,6
